Cx ID,FB entry,ConstrName,Example,Pattern,Comment1,Comment2,Comment3,Source
16546,тащить 99i4,99i4_Тащите на себе свое кино,-,Snom V Sacc на + Sloc,-,,-,olesar
15976,тащить i1,99i1_насилу ноги тащить,,Snom насилу ноги V,,,СВ нет,olesar
15977,тащить i2,99i2_тащить кого-л. за уши,,Snom V Sacc за + уши,,,СВ нет,olesar
15978,тащить i3,99i3_тащить слово / ответ / признание клещами из кого-л.,,Snom V {слово / ответ / признание} клещами из + Sacc,,,СВ нет,olesar
15979,терпеть i1,99i1_время/дело терпит,,{время / дело} терпит,,,СВ нет,APphras
15980,терпеть i2,99i2_время/дело не терпит,,{время / дело} не терпит,,,СВ нет,APphras
15981,терпеть i3,99i3_бумага все терпит,,бумага все терпит,,,СВ стерпеть,APphras
15982,терпеть i4,99i4_дело не терпит отлагательства,,дело не терпит отлагательства,,,СВ нет,APphras
15983,терпеть i5,99i5_как кого-л. (только) земля терпит,,как Sacc [только] земля терпит,,,СВ нет,APphras
15984,терпеть i6,"99i6_терпи, казак, атаманом будешь",,"терпи, казак, атаманом будешь",,,СВ нет,APphras
15985,терять i1,99i1_терять голову,,Snom V голову,,,,APphras
15986,терять i2,99i2_терять право на что-л.,,Snom V право на + Sacc,,,,APphras
15987,терять i3,99i3_терять сознание,,Snom V сознание,,,,APphras
15988,терять i4,99i4_терять в чьем-л. мнении/в чьих-л. глазах,,Snom V {в + APROloc + мнении / в + APROloc + глазах},,,,APphras
15989,терять i5,99i5_терять кого-л. из виду,,Snom V Sacc из + виду,,,,APphras
15990,терять i6,99i6_терять счет чему-л.,,Snom V счет Sdat,,,,APphras
15991,терять i7,99i7_терять почву под ногами,,Snom V почву под + ногами,,,,APphras
15992,терять i8,99i8_ему нечего терять,,ему нечего V [кроме + Sgen],,,СВ нет,APphras
15993,течь i1,99i1_слюнки текут у кого-л.,,слюнки текут [у + Sgen] [{от + Sgen / PRAEDIC}],,,,APphras
15994,течь i2,99i2.1_чья-л. кровь течет в ком-л./в жилах у кого-л.,,Anom + кровь течет {в + Sloc / в + жилах -&amp;gt; у + Sacc},,,,olesar
18281,течь i2.2,99i2.2_Под его кожей течет царская кровь.,Под его кожей течет царская кровь.,Anom + кровь _V_ {ADV / PRгде + Sx},-,,СВ нет,olesar
15995,толкать i1,99i1_толкать ядро,,Snom V ядро,<спец.>,,,APphras
15996,толковать i1,99i1_толковать дело,,Snom V дело,,,СВ нет,APphras
15997,толковать i2,99i2_что толковать,,что V CL,,,СВ нет,APphras
15998,толковать i3,99i3_он все свое толкует,,"CL, [а] он все свое толкует",,,СВ нет,APphras
15999,точить i1,99i1_точить (ба)лясы/зубы/язык,,Snom V {лясы / балясы / зубы / язык},,,,APphras
16000,точить i2,99i2_точить меч на кого-л.,,Snom V меч на + Sacc,,,,APphras
16001,точить i3,99i3_точить нож на кого-л.,,Snom V нож на + Sacc,,,,APphras
16002,тратить i1,99i1_тратить даром,,Snom V [Sacc] даром,,,,APphras
16003,тратить i2,99i2_тратить порох,,Snom V порох [на + Sacc],,,,APphras
16004,тревожить i1,99i1_тревожить чье-л. воображение,,Snom V APROacc + воображение [Sins],,,преим. НВ,APphras
16005,трепать i1,99i1_трепать языком,,Snom V языком,,,СВ нет,APphras
16006,трепать i2,99i2_трепать нервы кому-л.,,Snom V нервы Sdat,,,СВ нет,APphras
16007,трещать 2.3i1,2.3i_трещать по всем швам,,Snom V по + [всем] + швам,,,,olesar
16008,трогать i1,99i1_не тронуть чьего-л. волоска,,Snom не V APROgen + волоска,,,преим. СВ,APphras
16009,трогать i2,99i2_не тронуть кого-л. пальцем,,Snom не V Sacc пальцем,,,преим. СВ,APphras
16010,трудиться i1,99i1_трудиться как вол,,Snom V как вол,,,СВ нет,APphras
16011,трудиться i2,99i2_трудиться в поте лица,,Snom V в + поте + лица,,,преим. НВ,APphras
16012,трясти i1,99i1_трясти мошной/кошельком,,Snom V {мошной / кошельком},,,,APphras
16013,трястись i1,99i1_поджилки трясутся у кого-л.,,поджилки трясутся у + Sgen,,,,APphras
16014,трястись i2,99i2_руки и ноги трясутся у кого-л.,,руки и ноги трясутся у + Sgen,,,,APphras
16015,тянуть i1,99i1_тянуть время,,Snom V время,,,,APphras
16024,тянуть i10,99i10_тянуть кого-л. за уши,,Snom V Sacc за + уши,,,,APphras
16025,тянуть i11,99i11_тянуть кого-л. за язык,,Snom V Sacc за + язык,,,,APphras
16016,тянуть i2,99i2_тянуть жребий,,Snom V жребий,,,,APphras
16017,тянуть i3,99i3_тянуть канитель,,Snom V канитель,,,,APphras
16018,тянуть i4,99i4_тянуть лямку/службу,,Snom V {лямку / службу},,,,APphras
16019,тянуть i5,99i5_еле ноги тянуть,,Snom еле ноги V,,,,APphras
16020,тянуть i6,99i6_тянуть душу из кого-л.,,Snom V душу из + Sacc,,,,APphras
16021,тянуть i7,99i7_тянуть жилы из кого-л.,,Snom V жилы из + Sacc,,,,APphras
16022,тянуть i8,99i8_тянуть силы/соки из кого-л.,,Snom V {силы / соки} из + Sacc,,,,APphras
16023,тянуть i9,99i9_тянуть кого-л. за душу,,Snom V Sacc за + душу,,,,APphras
16026,тянуться i1,99i1_тянуться изо всех/из последних сил,,Snom V {изо + всех + сил / из + последних + сил} [{к + Sdat / чтобы + CL}],,,,APphras
16027,тянуться i2,99i2_тянуться в обозе,,Snom V в + обозе,,,,APphras
16028,тянуться i3,99i3_тянуться на палке с кем-л.,,Snom V на + палке с + Sins,,,,APphras
16029,тянуться i4,99i4_канитель тянется,,канитель тянется,,,,APphras
16030,убивать i1,99i1_убивать время,,Snom V время,,,,APphras
16031,убить i1,99i1_убить двух зайцев (одним выстрелом),,Snom V двух + зайцев [одним + выстрелом],,,,APphras
16032,убить i2,99i2_хоть убей[те],,хоть Vimper CL,,,НВ нет,APphras
16033,убить i3,99i3_убить кого-л.,,V Sacc мало,"(тебя, вас, его)",,НВ нет,APphras
16744,уважать i1,99i1_каждый уважающий себя человек,каждый уважающий себя человек,[каждый] Snom Vpartcp.act себя,под отриц. ни один,,СВ нет; обычн. акт. прич.,olesar
16034,увести i1,99i1_увести кого-л. в плен,,Snom V Sacc в + плен,,,,APphras
